Channel ID,Post ID,Date,Post,post_translated
1109403194,33307,2022-06-02 06:25:19+00:00,"Над полем проносится пара штурмовиков Су-25, отстреливая ложные тепловые цели. Синхронно выполнив боевой разворот, ""Грачи"" уходят в сторону Донецка. Авиация сильно помогает союзным войскам пробивать укрепрайоны ВСУ, которые усиливали и совершенствовали восемь лет. Постоянное огневое воздействие давит на психику и вынуждает украинских военных покидать позиции.

Тормозим у одной из них, севернее Дебальцева. Брошенные окопы завалены мусором, кругом стреляные гильзы, упаковки от сухпайков и пустые банки из-под спортивного питания. Хотя инвентаря для тренировок вокруг не видно.

Репортаж со Светлодарской дуги по ссылке

https://ria.ru/20220602/svetlodarsk-1792353054.html","The air force is helping the Allied forces to break through the Ucropracts of the U.S. Air Force, which have been reinforcing and improving for eight years. The constant fire impact is pressing the psyche and forcing the Ukrainian military to leave their positions. The trenches are surrounded by garbage, shot-off gills, packaging from dry-spikes and empty sports food banks. Although the equipment for training is not visible around it. https://www.worldcat.org/oclcd2020202020/s2020202052/ru/"
1366346975,57576,2022-09-21 07:51:18+00:00,"**💥 Боевая работа подразделений Воздушно-десантных войск

**◽️ Подразделения ВДВ сорвали попытку прорыва ВСУ на одном из участков обороны.

◽️ Понеся ощутимые потери, националисты попытались укрыться в бронетехнике, но были уничтожены из противотанковых ракетных комплексов.","** Combat work of the Airborne Decent Troops **️ The Air Force Division foiled the attempted breakthrough of the Air Force at one of the defense sites. ️ After suffering tangible losses, the nationalists tried to hide in the armored vehicles, but were destroyed from anti-tank missile complexes."
1457892982,26529,2022-10-05 20:31:00+00:00,"**⚡️Есть информация о пусках дронов-мопедов из Крыма. **Направление полета - северное. Есть инфа о работе ПВО в Одессе. 

По нашей информации, дроны, которые [сегодня атаковали Белую Церковь](https://t.me/ukrinformator/26478), **шли вдоль одесской трассы, маскируя шум двигателей под автомобильные.** Не исключено, что орки будут использовать тот же маршрут и в дальнейшем.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**️There is information about the launch of moped drones from Crimea. **The flight direction is north. There is information about the work of the Air Defense in Odessa. According to our information, the drones that [attacked the White Church today] **https://t.me/ukrinformator/26478), **went along the Odessa tracks, masking the noise of the engines for the roadways.** It is not excluded that the orcs will use the same route in the future."
1498939244,30798,2022-10-11 09:44:53+00:00,"У Львову знову выбухи, ебать ту Бандеру","Lviv has the bombs again, fuck that Bandera."
1457892982,30519,2022-12-16 08:01:55+00:00,"**⚡️В Кременчуге и области из-за отсутствия электроэнергии не работает городская система отопления**, — мэр

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**️In Kremenchug and the region due to lack of electricity the city heating system does not work**,  mayor [Informator](https://t.me/+LV7tr2_vgu02NjAy)"
1093357968,8299,2022-03-01 14:02:03+00:00,"⚡️Мир сходит с ума. 

📍На сайте главного управления разведки Министерства обороны Украины опубликован список белорусских летчиков, которые якобы осуществляют бомбардировку украинских городов. 

📌В списках указаны погибшие в 2009 году летчики-герои Александр Марфицкий и Александр Журавлевич.

Кто-нибудь еще верит фейкам об Украине?","️The world is going crazy. On the website of the main intelligence department of the Ministry of Defense of Ukraine, a list of Belarusian pilots is published, who allegedly carry out bombing of Ukrainian cities. 📌In the lists are listed the fallen heroes Alexander Marficki and Alexander Zhuravlevich."
1457892982,29886,2022-12-02 06:28:07+00:00,"**Хорошие новости: на тот свет ВСУ отправили уже более 90 тысяч оккупантов 🥳**

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**The good news is that the US has already sent over 90,000 occupants to that world****"
1247556894,4994,2022-09-02 12:05:06+00:00,"⚡️🚇**У столичному метро з 5 вересня скоротять інтервал руху поїздів

**❗️У пікові години інтервал руху становитиме 3-4 хвилини, у міжпікові – 6 хвилин.

📲Графік руху поїздів та режим роботи станцій за посиланням: http://metro.kyiv.ua/node/103.","️**In the metro of the capital from 5 September to shorten the interval of traffic of trains **️In the peak hours the interval of traffic will be 3-4 minutes, in the interpeak period  6 minutes. Graphic of the train traffic and the robot mode of the stations with references: http://metro.kyiv.ua/node/103."
1080134301,14598,2022-06-19 07:30:00+00:00,"🇷🇺Русский солдат угощает детей конфетами.
Изюм, Харьковская область",Russian soldier feeding candy to children.
1080134301,16737,2022-08-25 12:04:58+00:00,"🇬🇧🇺🇦**В британском городе Саутенд-он-Си** установили билборд:

Перевод: ""Вам будет холодно зимой
Потому что им нужнее"".

Предлагаем им на этом не останавливаться и установить и другие билборды. Листайте фото. 

Как вам идея?
👍 – кайф
👎 – не кайф
💩 – Я – Борис Джонсонюк

[**Не ZабыVай**](https://t.me/ne_zabivai) — подписывайтесь, чтобы быть вместе с адекватными людьми","** In the British city of Southend-on-Sea, they put up a billboard: ""You'll be cold in the winter because you need it"". We suggest that you don't stop there and put up other billboards."
1366346975,54883,2022-09-02 12:40:30+00:00,ЦИПсО после просмотра российских тг-каналов про контрнаступ на Южном фронте.,The CIA is watching Russian TV channels about counter-attacks on the Southern Front.
1109403194,35649,2022-09-14 16:45:08+00:00,"‼️ **Жители Запорожской области больше не будут украинскими крепостными на своей земле

**Об этом в [интервью](https://t.me/ZaTV_Media/1719) «ЗаTV» заявил глава администрации области Евгений Балицкий.

__«Все, действительно, радикально поменялось. Сегодня наша власть, действительно народная, – сказал он. – Земля, которую до нас продали, сегодня будет принадлежать людям, которые на ней живут и работают».

__Он в частности привел пример порта, который ранее был «разделен на кусочки», а сейчас является государственным. 

__«И это – правильно, когда он принадлежит всем запорожцам, – подчеркнул Балицкий. – Мы не будем платить по кредитам, которых набрались украинские олигархи. 
У нас нормальные тарифы. Мы не будем на своей земле крепостными». 

__Глав администрации области добавил, что отныне больше нет и не будет никаких языковых притеснений: жители могут свободно и без страха общаться на том языке, на котором хотят. 

__«Государство должно быть для людей. Поэтому в контексте того, что сейчас делается на нашей территории, хочу обратиться ко всем украинцам, которые нас сейчас смотрят – приезжайте, возвращайтесь, работайте»,__ __– заключил Балицкий.

__👉 **Подписывайтесь на **[**Запорожский вестник **](https://t.me/+RbdrStrAUWwwMmQy)**и делитесь каналом с близкими**","Today our power is truly popular, he said.  The land that was sold to us will now belong to the people who live and work on it. __He gave an example that was previously divided into pieces, but now is state. __And this is correct when it belongs to all citizens, Stress Baolitsky emphasized. We will not pay back the loans that Ukrainians have made to us. We will not want to make any more taxes on our land. Message. We will not want to make any more taxes on the people who live and work in our territory. Message. We will not want to make any more taxes on the people who live and work in our territory. Message. We will not want to make any more taxes on the people who live and work in our territory. Message. We will not want to make any more taxes on the people who live and work in our territory. Message."
1283359437,39452,2022-08-19 20:38:43+00:00,"ВГА Херсонской области: средствами ПВО отражены шесть попыток атаковать Новую Каховку.

@voenkorKotenok",Air defense forces of Kherson region: six attempts to attack the new Kahovka are reflected. @voenkorKotenok
1109403194,35006,2022-08-17 18:49:18+00:00,"Скажите, а в нашем Мордоре какое положено наказание за любые мнения, выраженные 'в телефонных разговорах с гражданами', то есть в ЧАСТНЫХ беседах?

Правильно. Никакое.

https://t.me/sashakots/35002","Tell me, what is the punishment in our Mordor for any opinion expressed in ""telephone conversations with citizens"", that is, in frequent conversations?"
1469021333,13007,2022-06-17 12:57:43+00:00,"📃«Економічний бліцкриг початково не мав шансів проти ~~росії м~~осковії», - хуйло в промові на ПМЕФ-2022","The economic flashback didn't have any chance against Russia, but it's a mess in the promotion at the 2022 PMEF."
1498939244,36217,2022-12-20 10:29:10+00:00,"ВСУ из 30 бригады взяли на вооружение танки Т80У и Т90М, которые были проёбаны в сентябре на Харьковско-Купянском направлении.

Придётся их убить, что поделать. Нельзя дарить танки противнику.","The 30th Brigade has taken up the T80U and T90M tanks, which were tested in September in the Kharkiv-Kupyan direction."
1498939244,32079,2022-10-27 19:52:27+00:00,"Лапин на передовой, месседж с ""он трус, его нет с войсками"" абсолютно мимо. 

Конкретно тут с мобилизованными, осматривает линию обороны, хохол потом тут пошёл в атаку и получил пизды.","Lapin on the front lines, the message ""he's a coward, he's not with the troops"" is absolutely bypass."
1080134301,14459,2022-06-16 07:45:35+00:00,Слишком много экшена,Too much action.
1144404150,19011,2022-10-25 20:13:22+00:00,"**Видео от артиллеристов Северного флота Западной группировки
**Расчеты 2С3 ""Акация"" 200 омсбр выкуривают ВСУ из укрепрайонов в Харьковской области.

@razved_dozor","**Video from the Western Group's Northern Fleet artillery**Raccounts 2C3 ""Akacia"" 200 omsbr smoking out the VSU from the Ukrprajones in the Kharkiv region. @razved_dozor"
1536211233,518,2022-03-03 18:35:26+00:00,"**🔴 OUR EVENING UPDATE

Available in: **🇮🇹🇯🇵🇱🇹🇷🇸🇹🇷",**🔴 OUR EVENING UPDATE Available in: **
1511148555,14005,2022-12-13 14:56:59+00:00,"‼️Президент Турции Тайип Эрдоган заявил об обнаружении на юго-востоке Турции месторождения с запасами 150 миллионов баррелей чистых запасов нефти, которые оцениваются в 12 миллиардов долларов.

Опасно находить такие крупные залежи нефти. Резко понижается уровень демократии в стране, по мнению США.
💤Совпадение ?🤣Не думаю ..","!!️Turkey's President Tayyip Erdogan announced the discovery of a field in southeastern Turkey with 150 million barrels of crude oil reserves, estimated at $12 billion. It is dangerous to find such large oil reserves."
1080134301,14893,2022-06-27 13:16:00+00:00,⚡️Боестолкновение с применением шведско-британской переносной противотанковой управляемой ракеты NLAW,️Battle with the use of the Swedish-British NLAW anti-tank guided missile
1144404150,19572,2022-12-07 11:33:27+00:00,"**Кто отправил на убой ""хероев"" обороны Харькова из 92 омбр ВСУ?!

**Появились подробности нашей [публикации](https://t.me/dillfrash/11037) о массовых потерях 92 омбр ВСУ в с. Новоселовское. 

Боевиков ВСУ - ветеранов АТО (ООС) и обороны Харькова - направляет на убой комбат Коробка Владимир Викторович.

__Наши подписчики из Харькова пишут: ""вместе с отъявленными нацистами гибнут мобилизованные, которых как специально направляют на минные поля. Сдаться в плен там шансов нет - либо подорвешься на мине, либо убьют свои""

__Родственница одного из мобилизованных в ВСУ попросила нас опубликовать информацию об этом комбате:

Коробка Владимир Викторович (10.01.1976), прославился своим алкоголизмом и наркоманией, за что задерживался во время управления авто. Также на него было заведено дело за домашнее насилие.

Ситуация интересна еще тем, что в Харькове идет дележка наследства Кернеса - Терехова и комбриг 92 омбр ВСУ Федосенко активно участвует в борьбе за активы ""бывших"". 

Что ж, его комбат решил подыграть конкурентам шефа и утилизировать часть бригады.","**Who sent the ""heroes"" of the Kharkiv defense from 92 ombers of the Kharkiv SSR? **Details of our [publication] appeared about the mass losses of 92 ombers of the Kharkiv SSR in the village of Novoselov. The Kharkiv SSR fighters - veterans of the ATO (OEC) and Kharkiv's defense - send the Kharkiv Combat Team to Kharkiv. __Our authors from Kharkiv write: ""along with the detached Nazis are killed mobilized, who are specially sent to the minefields. There is no chance of surrendering to the plight there - either you are detained or killed by the Russian military's own hereditary brigade of one of the Kharkiv SSR's combatants in the Kharkiv SSR."
1511148555,9402,2022-09-28 20:37:50+00:00,"⚡️Запад начинает скрыто сравнивать Зеленского с Гитлером. 

Журнал The American Conservation освещает очевидные сходства действий Зеленского с Гитлером в тактике ведения боя. 

Так называемая стратегия «удержаний позиций», принятая Гитлером в конце 1942 года, сейчас активно применяется ВСУ на Донбассе. 

Кроме того, многие батальоны СВО и наёмников действуют как их ""потомки"" нацисты-бандеровцы: не соблюдают гуманитарные конвенции, пытают тех, кто сдался в плен, запугивают население, которое хочет говорить на русском языке. 

Надеюсь, что всё помнят как закончил свою жизнь фашизм в 1945?",The American Conservation magazine highlights the obvious similarities between Zelensky and Hitler in the tactics of fighting. The so-called strategy of holding positions adopted by Hitler at the end of 1942 is now actively used by the Armed Forces in the Donbas.
1080134301,17150,2022-09-10 16:10:09+00:00,Британские экоактивисты продолжают проводить акции **«против загрязнения окружающей среды»**,British environmental activists continue to campaign against environmental pollution
1283359437,41133,2022-10-03 11:45:53+00:00,"**Сводка МО РФ от 3 октября 2022 г. Главное:

**— На Купянском направлении ликвидировано более 140 боевиков;
— Более 100 боевиков, шесть единиц бронетехники и две боевые машины РСЗО ""Град"" уничтожены на Краснолиманском направлении;
— Свыше 260 боевиков ликвидировано в районе н.п. Калиновка на Артёмовском направлении;
— Отражены попытки ВСУ продвинуться на Николаево-Криворожском направлении;
— На направлении Золотая Балка, Александровка противник превосходящими танковыми подразделениями сумел вклиниться в глубину нашей обороны — потери ВСУ составили 130 человек и 23 единицы военной техники;
— Ударами оперативно-тактической и армейской авиации, ракетных войск и артиллерии поражены 199 целей, в т.ч. радиолокационная станция ЗРК ""С-300"";
— В ходе контрбатарейной борьбы уничтожены три батареи РСЗО ""Град"";
— Сбиты три украинских БПЛА.

@voenkorKotenok","**Full report of the Russian Ministry of Defense dated 3 October 2022 Main: ** Over 140 fighters were killed in the Kupyan direction;  Over 100 fighters, six units of armored vehicles and two combat vehicles of the RZZO ""Grad"" were destroyed in the Krasnoliman direction;  Over 260 fighters were killed in the Kalinovka area of the Artemov direction;  The U.S.S.S.R.S.R.S.R.S.R.S.R.S.R.S.R.S.R.S.R.S.R.S.R.S.R.S.R.S.R.S.R.S.R.S.R.R.S.R.R.S.R.R.S.R.R.S.R.R.S.R.R.S.R.R.R.S.R.R.S.R.R.S.R.R.S.R.S.R.S.R.S.R.R.S.R.S.R.R.S.R.R.S.R.R.S.R.R.R.S.R.R.R.R.S.R.R.R.R.R.R.R.R.R.R.R.R.R.S.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R.R"
1498939244,29425,2022-09-22 09:57:16+00:00,"Те, кто считают, что информационка не влияет на реальный мир и на действия и успехи армии, мягко говоря – ЗАБЛУЖДАЮТСЯ. Информационка может мотивировать солдат сражаться, давать им нужные смыслы для борьбы, смыслы важнее жизни, или наоборот – отнять эти смыслы и демотивировать. Тогда танки и пушки останутся одиноко стоять посреди поля. 

Во времена войны особенно важно мотивировать и мобилизовать общество. Это круто, когда в виде оправдания полнейшего провала информационки есть анекдот про двух красноармейцев у развалин Рейхстага, которые шутят, что информационку то они проиграли… Так вот, докладываю – Советский Союз информационке уделял особое внимание и выиграл её, что позволило мобилизовать общество и победить в войне.

Я даже слышал мнение от некоторых официальных лиц, что мы проиграли информационку и смысла в ней нет, нам там ловить нечего, поэтому нужно всё внимание уделить реальной войне. С таким подходом у нас не будет реальности. Ничего не будет.

А теперь о главном. Не смотря на ошибки и чьё-то недопонимание происходящего, каждый из нас на своём уровне должен делать всё ради победы. Нельзя сдаваться и опускать руки. В нашей истории всегда среди нас было много «гениев», однако наши предки всегда побеждали вопреки, а не благодаря. Потому что верили в себя, верили в свою правду, верили в свой народ и никогда не сдавались. Работаем братья! 

@NeoficialniyBeZsonoV","Those who believe that information doesn't affect the real world and the actions and successes of the army, in a nutshell, it's important to motivate and motivate society. It's cool when as an excuse for the complete failure of information, there's an anecdote about two Red Army ruined Reichstag soldiers who joke that they've always lost the information at the same level as the public... So I'm taking my reports from the Soviet Union's information officer and I've always heard that the Soviet Union has lost its information and that we should never lose our lives, and that we should never lose our lives, and that we should never lose our lives."
1247556894,4949,2022-08-25 11:33:23+00:00,"🎓**КМДА спільно з Google запускають навчальну програму для бізнесу та державних службовців

**🔹Як [повідомляє ](https://t.me/olenych_digital/210)керівник цифрової трансформації Києва та заступник голови КМДА Петро Оленич, перший тренінг «Цифрові можливості Google для розвитку малого та середнього бізнесу» відбудеться 30 серпня. Зареєструватися можна [за посиланням.

](https://docs.google.com/forms/d/e/1FAIpQLSd-D17XBwuBzi0fVF9W_OzzFarntGSxq5edGpijsfVNd1wIqQ/viewform)🔹Також у загальній програмі «Можливості цифрових інструментів Google для адміністративної роботи держслужбовців» та «Фотозйомка та оцифрування обʼєктів із використанням інструментів та сервісів Google». 

📲Тренінги безоплатні та відбуватимуться в онлайн-форматі.","**KMDA together with Google launch a training program for business and government officials **🔹As [notifies ]https://t.me/olenych_digital/210) Kyiv digital transformation manager and deputy head of KMDA Petro Olenich, first training Cifrowi Google opportunities for small and medium business development will take place on August 30."
1247556894,3294,2022-04-11 18:38:33+00:00,**Київ: важливе на сьогодні  🟡🔵 Kyiv: Today's important news **- https://cutt.ly/sFnqZxl,Kyiv: Today's important news **- https://cutt.ly/sFnqZxl
1498939244,33672,2022-11-17 16:15:23+00:00,"**Республиканские военные из 100-й бригады НМ ДНР взяли ""бассейн"" — крупный опорный пункт в районе Невельского **

Об этом сообщает корреспондент @ThisisfactZ с места событий. 

Это крупнейший укрепрайон в районе населенного пункта, до которого остаётся менее 1 километра.

Освобождение этого ""укрепа"" позволяет взять под огневой контроль дорогу снабжения из Красногоровки в Первомайское и Авдеевку.

❗️**Эксклюзив**❗️

@anna_news","**Republican military from the 100th brigade of the DPR National Defence Forces took the ""basin""  a major support point in the Nevelsky area ** This is reported by @ThisisfactZ from the place of events. This is the largest fortification in the area of the settlement, which is less than 1 kilometer away."
1469021333,10674,2022-03-14 21:15:07+00:00,"А ще 1300 T-832, 6 баз НАТО, 10 підземних лабораторій та 5 авіаносців","And there are 1300 T-832, 6 NATO bases, 10 underground laboratories and 5 aircraft carriers."
1366346975,51515,2022-08-15 06:28:41+00:00,"🇺🇦 **Если кто-то подумал, что на Украине перестали привязывать людей к столбам, то вы ошиблись 🤷‍♂️

**Это видео из Днепропетровска. Парня привязали потому, что по мнению привязавшего, тот продал ему плохую раму от велосипеда.

Европейская Украина выглядит именно так!","**If anyone thought that people were no longer tied to the poles in Ukraine, you were wrong  ♂️ **This is a video from Dnipropetrovsk."
1093357968,10189,2022-04-28 17:31:34+00:00,"Подписчики из Киева сообщают, что три ракетных удара были нанесены по оборонному заводу «Артем». Это, все-таки, не центр принятия решений.

@sashakots",Subscribers from Kiev report that three rocket attacks were made on the Artem defense plant.
1457892982,27416,2022-10-14 18:01:58+00:00,"**Оп, и по щелчку в Белгороде пропал свет. Чудеса, не иначе

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Oh, and the lights went out in Belgrade, and it's a miracle."
1366346975,52625,2022-08-21 08:18:34+00:00,"**С пяти утра под обстрелом артиллерии ВСУ находится многострадальная Горловка.**

В результате нескольких прилётов начался пожар, кадрами которого делятся в сети очевидцы. 

Всего за минувшие сутки в результате обстрелов ВФУ в Донецкой Народной Республике погибло 2 человека, ещё 8 получили ранения, в том числе при подрыве на противопехотной мине ПФМ-1.

@opersvodki","**From five in the morning under the shelling of the artillery of the VSU is the much-suffering Gorlovka.** As a result of several flights, a fire started, the cadres of which are shared in the network of witnesses."
1093357968,10253,2022-05-01 04:31:33+00:00,"200 вот таких БТРов получит киевский режим в ближайшее время. США уже готовится отправить старичка М113 на Украину. 

Пожалуй самый известный американский бронетранспортер. Машины горели, как факелы еще во Вьетнаме. 

Высокий БТР имеет склонность к быстрому возгоранию после попадания снаряда. Так о нем писали в Израиле после войны 1982 года. 

Пережил множество модификаций. 

Американским властям все равно в чем будут умирать украинские неонацисты. 

@epoddubny",The US is already preparing to send the old M113 to Ukraine. Perhaps the most famous American armored carrier. Cars were burning like torches in Vietnam. The high BTR is prone to rapid fire after a shell is hit. This is what was written about it in Israel after the war of 1982. It has survived many modifications.
1457892982,25515,2022-09-17 10:44:53+00:00,"**Уже заценили носки директора Центра стратегических коммуникаций НАТО? 

**Джастину Трюдо пора делать предзаказ. 

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",Justin Trudeau is about to pre-order.
1351029634,79,2022-03-31 10:59:00+00:00,"«Могу представить, как дико читать это девочкам-тинейджерам и женщинам 20-30 лет. Но у всех моих ровесниц — тех, кому около сорока — воспоминания примерно одинаковые: «тряпки, вата и марля» или «в основном тряпки, так как вата и марля были дорогие». В лучшем случае —  «в Москве были отечественные прокладки, но без липкой части, и их нужно было как-то на белье фиксировать — помогали булавки или нитка с иголкой». Собственно, я и написала этот текст при помощи моих подруг, опираясь на нашу общую травму: 

«Намедни развлекала своих юных сотрудниц страшными сказками из цикла “советский антисекс”. Хохотали до слез. Больше всего молодежь смеялась над многофункциональным девайсом “эластичные трусы”, который скрывал фрагмент располосованной старой простынки и заодно держал в относительном тонусе вялые безразмерные отечественные колготки. Да, мы носили вторые трусы поверх колготок».

Важный и мощный текст @holodmedia (они очень крутые, подписывайтесь обязательно) про менструальную бедность. От деталей прошлого и перспектив будущего – тоска, грусть, холод.

https://holod.media/2022/03/23/period-poverty/","I can imagine how wild it is for teenage girls and women aged 20-30 to read this. But all my peers  have about forty  who have the same memories: trpics, cotton and marble or mostly rags, since cotton and marble were expensive. At best in Moscow there were domestic layers, but no sticky part, and they needed somehow to be fixed on the underwear aided by a needle thread. Actually, I wrote this text with the help of my friends, relying on our common trauma: We were drawing our young staff with terrible stories from the anti-college work of the Holocaust holodedia holodedia / / / /"
1457892982,27812,2022-10-19 21:01:02+00:00,"**""Украина хочет войны, все поработить, а Россия хочет мира""

**Это Москва. И это жесть.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","""Ukraine wants war, everybody wants slavery, Russia wants peace"" This is Moscow. And this is the gesture."
1457892982,27486,2022-10-16 08:47:50+00:00,"**⚡️Белгород. Прилёты в районе аэропорта

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",**️ Belgrade. Flights to the airport area **[Informator]
1283359437,42381,2022-11-05 18:33:00+00:00,"ВСУ нанесли удар по Ленинскому району Донецка. Выпущено шесть ракет из РСЗО ""Хаймарс"". До этого по Киевскому району прилетело 20 ракет из ""Градов"".

@voenkorKotenok",The Russian Air Force launched six rockets from the Khyber Pakhtunkhwa (Khyber Pakhtunkhwa) and 20 rockets from the Gradov (Kyrgyzstan) area.
1511148555,13969,2022-12-12 08:37:44+00:00,"Комментарий 93-ой бригады хохлов которые находятся там с начала лета

**Если коротко то они сьебывают**",Commentary on the 93rd Howl Brigade who've been there since the beginning of summer
1366346975,55440,2022-09-05 21:25:48+00:00,"Предпочли поверить в ошибку переводчика. Которой на таком уровне, причем с такими определениями, конечно, не бывает.","They preferred to believe in the error of the translator, which at this level, and with such definitions, of course, does not happen."
1469021333,11009,2022-03-22 12:15:19+00:00,"🔥**Захисники Маріуполя з ПТРК ведуть вогонь по катеру проєкту 03160 «Раптор». 

**❗️Судно як мінімум пошкоджене. Московія каже про двох поранених",The Maríupol defenders from the PTRK are setting fire to the 03160 Raptor project.
1498939244,30217,2022-10-03 20:19:12+00:00,"Пока небыло интернета, только мама знала, что Вовочка долб%еб 🤡","Before the internet, only my mom knew that the wolf was fucking."
1093357968,8152,2022-02-26 09:22:44+00:00,"Минобороны РФ: в 10.30 украинские националисты нанесли удар из ""Градов"" по жилым кварталам Старобельска. В городе начался пожар, есть разрушения жилых домов. Имеются погибшие среди мирного населения.

Известно, что аналогичные  провокации со стороны украинских националистов спланированы в Краматорске и Славянске.

@epoddubny","Russian Defense Ministry: at 10.30 Ukrainian nationalists struck from ""Grad"" on the residential quarters of Starobelsk."
1093357968,11445,2022-07-07 11:30:27+00:00,"Уважаемые соратники. Благодаря вашей помощи удалось оказать поддержку одному жутко секретному подразделению СпН. Теперь у специалистов в распоряжении есть прибор для обнаружения беспилотных аппаратов тактического уровня и спуфер для перехвата дронов противника. Оборудование новейшее, российского производства. Причем аэроскоп универсальный, позволяет видеть все дроны, а не только дроны фирмы DJI. 

Оборудование стоило 3 795 000 рублей. 

Спасибо вам от офицеров спецназа.  

Продолжаем сбор для РГМ @[rgmagency](https://t.me/rgmagency), Фонда им. Елизаветы Глинки @[liza_fund и](https://t.me/liza_fund) организации помощи населению освобожденных территорий и бойцам подразделений союзных сил. 

Спасибо за вашу гражданскую позицию. 

2202 2032 5864 7967 карта МИР

bc1qava2vg3wgx8fvrxqeull77xy359yqrexwsuu80 BTC 

0x47D9b99b239aEE283ba10d8D4D6c2269b22b5208 ETH

rfmFjVDUa7z1a2XC74yQpirdzk76AtCqiZ XRP

LPxD7gErrWSqqwYvmvuzRorLBZ9oMQ1Ngh LTC

@epoddubny","Thanks to your help, we have been able to provide support to a very secret SPN unit. Now the specialists have a tool to detect tactical level drones and a spoofer to intercept enemy drones. The equipment is the latest, Russian-made. The aeroscope is universal, allowing you to see all drones, not just DJI drones. The equipment cost 3 795 000 rubles. Thank you from the special forces officers."
1498939244,34679,2022-12-02 15:40:19+00:00,Артиллерия 6-го полка 2-го АК работает по позициям ВСУ в Бахмуте,The artillery of the 6th regiment of the 2nd AK is operating at the positions of the IAU in Bahmuth
1144404150,16901,2022-07-22 13:27:31+00:00,"**‼️☠️Большое количество пленных украинских боевиков захватили ""🅾️тважные"" в районе Северска

**Тактика ""Отважных"" показывает свою эффективность. Окружение города, уничтожение украинских отрядов на окраинах и выдавливание боевиков из жилой постройки дают свои результаты. Темпы наступления ниже, зато потери среди наших бойцов и мирных жителей минимальны. А бандеровцы, они и так сдадутся или умрут.
#эксклюзив с фронта

**t.me/RVvoenkor**","**!!️️A large number of captured Ukrainian fighters have captured the ""️tuvges"" in the area of Seversk **The ""Ottog"" tactic shows its effectiveness."
1080134301,17213,2022-09-12 18:21:00+00:00,🔥🇷🇺🇺🇦 **Взятые в плен украинские военнослужащие на Харьковском направлении.**,🔥 **Ukrainian soldiers captured in the Kharkiv direction.**
1536211233,1563,2022-07-16 19:32:47+00:00,"**🔴DAILY REPORT WITH KEY NEWS🔴**

**Avaliable on Medium:**

**🇬🇧**[**English**](https://medium.com/p/5eb87356953b)
**🇺🇦**[**Ukrainian**](https://medium.com/p/64ea6af763ed)
**🇩🇪**[**German**](https://medium.com/p/c03174c30e26)
**🇫🇷**[**French**](https://medium.com/p/d10d0b5cc2a0)** **
**🇪🇸**[**Spanish**](https://medium.com/p/5933a35348b5)
**🇹🇷**[**Turkish**](https://medium.com/p/e14c04697887)
**🇷🇸**[**Serbian**](https://medium.com/p/8da2c17fd1c1)
**🏳**[**Russian**](https://medium.com/p/dc27f1e99e76)** **

**Please share our recap with all of your friends and colleagues**",**************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************
1129015804,14270,2022-11-26 13:13:57+00:00,"Министерство обороны Турции заявило о гибели трех военнослужащих на территории проведения КТО ""Коготь-замок"" в северном Ираке. Военные получили смертельные ранения при обстреле реактивными снарядами, которые выпустили в направлении их расположения боевики ""Рабочей партии Курдистана"".","The Turkish Ministry of Defense announced the deaths of three military personnel on the territory of the ""Kogote-Castle"" CTO in northern Iraq."
1080134301,16172,2022-08-05 13:46:00+00:00,**Миниатюра попадания по своим военнопленным ?**,**A miniature of getting caught up in your own prisoners of war ?**
