Index,channel_id,post_id,date,Post,Trans,Label,Type
2243.0,1375124677.0,29916.0,2023-07-07 01:49:52+00:00,"🚨🗣️ 😧 **Guaidó hace un llamado para regresar al contexto de disturbios y violencia de las guarimbas ocurridas hace seis años. **

👉 ""**Debemos estar en las calles, lo hicimos en el 2017"".**

[VIA: Misión Verdad]


📡  🇻🇪 𝗥𝗘𝗗𝗘𝗦 𝗦𝗢𝗖𝗜𝗔𝗟𝗘𝗦

🛰️Telegram
https://t.me/PatriaDigital

Instagram
http://bit.ly/3jQy9p0

Twitter
http://bit.ly/3YGIjHr

Facebook
http://bit.ly/3ltIQ1j","🚨🗣️ 😧 **Guaidó calls for a return to the context of unrest and violence of the guarimbas (street protests) that occurred six years ago.** 👉 ""**We must be in the streets, we were in 2017.""** [VIA: Misión Verdad] 📡 🇻🇪 SOCIAL MEDIA 🛰️Telegram https://t.me/PatriaDigital Instagram http://bit.ly/3jQy9p0 Twitter http://bit.ly/3YGIjHr Facebook http://bit.ly/3ltIQ1j",,
2244.0,1409438904.0,21995.0,2023-12-13 13:38:21+00:00,"🚨✝️🔥 **Tragedia en la Petare-Guarenas: Una gandola explotó tras colisionar con varios vehículos.

Hasta ahora, reportan 8 muertos y 14 heridos.

Al menos 17 vehículos involucrados.**

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣","🚨✝️🔥 **Tragedy on the Petare-Guarenas Highway: A semi-truck exploded after colliding with several vehicles. So far, 8 deaths and 14 injuries have been reported. At least 17 vehicles were involved.** 📡📲 Join our news channel on Telegram and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram for more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣",,
2245.0,1375124677.0,41723.0,2024-06-25 12:39:42+00:00,"#ÚLTIMOMINUTO


🔴 🇰🇪  **Estallan violentas protestas en el Parlamento de Kenia mientras se discute una reforma financiera. Graves Incidentes en las calles de Nairobi.**

➡️ ** Manifestantes queman el Parlamento de Kenia** en medio de protestas por el proyecto de ley avalado por el Gobierno que contempla subir impuestos y crear otros que ha generado una ola de protestas impulsada por jóvenes en todo el país.


📡 🇻🇪𝗥𝗘𝗗𝗘𝗦 𝗦𝗢𝗖𝗜𝗔𝗟𝗘𝗦

Telegram
https://t.me/PatriaDigital

Instagram
https://bit.ly/4aeiHsj

Sigue nuestro Canal de WhatsApp Nuevo Enlace:
 https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K","#BREAKING 🔴 🇰🇪 **Violent protests erupt in Kenya's Parliament as financial reform is debated. Serious incidents in the streets of Nairobi.** ➡️ **Protesters set fire to Kenya's Parliament** amid protests over the government-backed bill that includes raising taxes and creating new ones, sparking a wave of youth-led protests across the country. 📡 🇻🇪 SOCIAL MEDIA Telegram https://t.me/PatriaDigital Instagram https://bit.ly/4aeiHsj Follow our WhatsApp Channel New Link: https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K",,
2246.0,1409438904.0,14516.0,2023-02-01 01:58:39+00:00,"🇻🇪🇺🇸🗣️ **Migrantes continúan protesta tras ser desalojados de hotel en Nueva York: ""No hay que aceptar el no, esta no es una ciudad pobre""
**
El plan de las autoridades locales era trasladar a los hombres solteros a un refugio temporal en Brooklyn. Sin embargo, los migrantes dicen que ese albergue no reúne las condiciones para vivir.

""Eso es un centro de detención, eso no es un albergue"", dijo un migrante.

""Venimos de un Gobierno donde nos tienen que dar la comida y todo para llegar a lo mismo. No queremos eso. Queremos trabajar"", señaló un migrante.

""Aquí la ciudad y el Estado tienen dinero suficiente para darle albergue y permiso de trabajo a todo el mundo. No hay que aceptar el no. Aquí hay dinero, ayudas. Esta no es una ciudad pobre"", aseveró otro migrante.

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

Alertas 2️⃣4️⃣","🇻🇪🇺🇸🗣️ **Migrants continue protest after being evicted from a New York hotel: ""We mustn't accept 'no,' this isn't a poor city""** The local authorities' plan was to move the single men to a temporary shelter in Brooklyn. However, the migrants say that the shelter is not suitable for living. ""That's a detention center, that's not a shelter,"" said one migrant. ""We come from a government where they have to give us food and everything, only to end up in the same place. We don't want that. We want to work,"" another migrant pointed out. ""Here, the city and the state have enough money to provide shelter and work permits for everyone. We mustn't accept 'no.' There's money here, there's aid. This isn't a poor city,"" another migrant asserted. 📡📲 Join our Telegram news channel and stay informed 24/7 and instantly about the most important news from Venezuela and the world: https://t.me/Alertas24 Alerts 2️⃣4️⃣",,
2247.0,1375124677.0,64301.0,2026-02-08 17:43:15+00:00,"🟡 **En libertad el dirigente político Juan Pablo Guanipa tras permanecer 8 meses en prisión.**

Excarcelado Juan Pablo Guanipa  este domingo #8Feb, informó su hijo, Ramón Guanipa. El dirigente político estuvo más de ocho meses detenido por hechos de violencia.

🌍📡 🇻🇪  𝗖𝗮𝗻𝗮𝗹 𝗣𝗮𝘁𝗿𝗶𝗮 𝗗𝗶𝗴𝗶𝘁𝗮𝗹.

Telegram
https://t.me/PatriaDigital

Instagram
https://bit.ly/43sxGxA

Canal en WhatsApp
https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K","🟡 **Political leader Juan Pablo Guanipa released after 8 months in prison.** Juan Pablo Guanipa was released this Sunday, February 8, his son, Ramón Guanipa, reported. The political leader was detained for more than eight months for acts of violence. 🌍📡 🇻🇪 Digital National Patria Channel. Telegram https://t.me/PatriaDigital Instagram https://bit.ly/43sxGxA WhatsApp Channel https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K",,
2248.0,1375124677.0,29437.0,2023-06-22 14:49:13+00:00,"**Luego del comunicado del Instituto Nacional de los Acúaticos (****@inea_venezuela****) los familiares y amigos de los pescadores desaparecidos desde el pasado viernes 17 junio en Choroni Aragua exigen que no abandonen la búsqueda.**

[VIA:Carmen E Pecorelli]


📡  🇻🇪 𝗥𝗘𝗗𝗘𝗦 𝗦𝗢𝗖𝗜𝗔𝗟𝗘𝗦

🛰️Telegram
https://t.me/PatriaDigital

Instagram
http://bit.ly/3jQy9p0

Twitter
http://bit.ly/3YGIjHr

Facebook
http://bit.ly/3ltIQ1j","Following the statement from the National Institute of Aquatic Resources (INEA), the families and friends of the fishermen who disappeared last Friday, June 17, in Choroni, Aragua, are demanding that the search not be abandoned. [VIA: Carmen E. Pecorelli] 📡 🇻🇪 SOCIAL MEDIA 🛰️ Telegram https://t.me/PatriaDigital Instagram http://bit.ly/3jQy9p0 Twitter http://bit.ly/3YGIjHr Facebook http://bit.ly/3ltIQ1j",,
2249.0,1409438904.0,14613.0,2023-02-04 23:25:26+00:00,"🇨🇱🔥✝️ **Incendios en el centro-sur de Chile dejan 22 muertos:
**
El Gobierno chileno informó este sábado que el número de personas que han perdido la vida en los graves incendios que están afectando al centro y el sur del país asciende a 22 y que además hay al menos otros 16 heridos en estado ""crítico"".

""Tenemos en este momento un balance muy duro, muy doloroso de 22 personas fallecidas"", dijo la ministra del Interior, Carolina Tohá, quien alertó que ""los números están cambiando cada minuto"" y que la situación es ""muy compleja"".

Las regiones más afectadas son Ñuble (una víctima), Biobío (16) y La Araucanía (5).

[Con información de Unión Radio y EFE]

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:
**
https://instagram.com/Alertas24

Alertas 2️⃣4️⃣","🇨🇱🔥✝️ **Wildfires in south-central Chile leave 22 dead:** The Chilean government reported this Saturday that the number of people who have lost their lives in the devastating wildfires affecting the central and southern parts of the country has risen to 22, and that there are at least 16 others injured in critical condition. ""We currently have a very difficult, very painful toll of 22 deaths,"" said Interior Minister Carolina Tohá, who warned that ""the numbers are changing every minute"" and that the situation is ""very complex."" The most affected regions are Ñuble (one victim), Biobío (16), and La Araucanía (5). [With information from Unión Radio and EFE] 📡📲 Join our news channel on Telegram and stay informed 24/7 and instantly about the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram to receive more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣",,
2250.0,1375124677.0,50708.0,2025-01-27 19:43:48+00:00,"🇨🇴🇻🇪 **Petro apuesta por consolidar el control en la frontera con Venezuela**

Este lunes, el presidente de Colombia, Gustavo Petro, expresó estar convencido que poder consolidar el control en la frontera con Venezuela. Esto tras la violencia de la guerrilla del Ejército de Liberación Nacional…

Nota completa en:
https://laverdaddemonagas.com/?p=411919

La Verdad de Monagas
https://t.me/laverdadmo


🌍📡  🇻🇪 𝐂𝐚𝐧𝐚𝐥 𝐏𝐚𝐭𝐫𝐢𝐚 𝐃𝐢𝐠𝐢𝐭𝐚𝐥

https://t.me/PatriaDigital

Instagram
https://bit.ly/4aeiHsj

Canal en WhatsApp
https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K","🇨🇴🇻🇪 **Petro aims to consolidate control on the border with Venezuela** This Monday, the president of Colombia, Gustavo Petro, expressed his conviction that he can consolidate control on the border with Venezuela. This comes after the violence perpetrated by the National Liberation Army (ELN) guerrillas… Full article at: https://laverdaddemonagas.com/?p=411919 La Verdad de Monagas https://t.me/laverdadmo 🌍📡 🇻🇪 Digital National Patria Channel https://t.me/PatriaDigital Instagram https://bit.ly/4aeiHsj WhatsApp Channel https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K",,
2251.0,1375124677.0,63031.0,2026-01-03 08:00:43+00:00,"URGENTE 🔴


**Venezuela denuncia agresión militar de EE.UU. y decreta Estado de conmoción exterior**

El Gobierno de la República Bolivariana de Venezuela, a través de un comunicado rechaza  la agresión militar perpetrada por la actual administración de los Estados Unidos contra territorio y población venezolana.

El ataque afectó localidades civiles y militares de Caracas, así como a los estados Miranda, Aragua y La Guaira; por ello el Ejecutivo Nacional denuncia este acto ante el mundo como una violación flagrante de los principios fundamentales de la soberanía nacional.


https://www.vtv.gob.ve/venezuela-denuncia-agresion-militar-eeuu-decreta-estado-conmocion-exterior/

🌍📡 🇻🇪  𝗖𝗮𝗻𝗮𝗹 𝗣𝗮𝘁𝗿𝗶𝗮 𝗗𝗶𝗴𝗶𝘁𝗮𝗹.

Telegram
https://t.me/PatriaDigital

Instagram
https://bit.ly/43sxGxA

Canal en WhatsApp
https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K","URGENT 🔴 **Venezuela denounces US military aggression and declares a state of external commotion** The Government of the Bolivarian Republic of Venezuela, through a statement, rejects the military aggression perpetrated by the current administration of the United States against Venezuelan territory and its population. The attack affected civilian and military locations in Caracas, as well as the states of Miranda, Aragua, and La Guaira; therefore, the National Executive denounces this act before the world as a flagrant violation of the fundamental principles of national sovereignty. https://www.vtv.gob.ve/venezuela-denuncia-agresion-militar-eeuu-decreta-estado-conmocion-exterior/ 🌍📡 🇻🇪 Digital National Channel. Telegram https://t.me/PatriaDigital Instagram https://bit.ly/43sxGxA WhatsApp Channel https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K",,
2252.0,1409438904.0,36036.0,2025-02-03 02:02:44+00:00,"🚔🇺🇸 **Arrestan por homicidio a venezolano y ecuatoriano que fueron a la casa de un empresario para tener sexo**

https://alertas24.com/arrestan-por-homicidio-a-venezolano-y-ecuatoriano-que-fueron-a-la-casa-de-un-empresario-para-tener-sexo/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",🚔🇺🇸 **Venezuelan and Ecuadorian arrested for homicide after going to a businessman's house for sex** https://alertas24.com/arrestan-por-homicidio-a-venezolano-y-ecuatoriano-que-fueron-a-la-casa-de-un-empresario-para-tener-sexo/ 📡📲 Join our Telegram news channel and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram for more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,,
2253.0,1409438904.0,31115.0,2024-09-18 20:25:54+00:00,"💥🔫 **Detienen a sicaria venezolana de 19 años que mató a un hombre en una tienda (+ Video Sensible) **

https://alertas24.com/detienen-a-sicaria-venezolana-de-19-anos-que-mato-a-un-hombre-en-una-tienda/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",💥🔫 **19-Year-Old Venezuelan Hitwoman Arrested for Killing Man in Store (+ Graphic Video)** https://alertas24.com/detienen-a-sicaria-venezolana-de-19-anos-que-mato-a-un-hombre-en-una-tienda/ 📡📲 Join our Telegram news channel and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram for more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,,
2254.0,1409438904.0,23246.0,2024-01-24 22:32:09+00:00,"🚌🔥 **Incendio de autobús dejó dos muertos y 10 heridos en autopista Charallave**

https://alertas24.com/sucesos/incendio-de-autobus-dejo-dos-muertos-y-10-heridos-en-autopista-charallave/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:
**
https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",🚌🔥 **Bus fire leaves two dead and 10 injured on the Charallave highway** https://alertas24.com/sucesos/incendio-de-autobus-dejo-dos-muertos-y-10-heridos-en-autopista-charallave/ 📡📲 Join our news channel on Telegram and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram for more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,,
2255.0,1409438904.0,15207.0,2023-03-07 01:52:24+00:00,"🚨🔥🇻🇪  **ÚLTIMA HORA. Actualización | Choque múltiple en la Circunvalación 1 de Maracaibo deja 2 muertos y 5 heridos:**

Trascendió que a la altura de la ferretería Epa un camión chocó contra varios vehículos e impactó contra una de las barandas de la autopista.

Los heridos fueron identificados como Andrés Araujo (niño de 11 años), Anyeli Rodríguez, Sandra Bolívar, Claudio Bolívar y Andrelis Herrera.

Mientras que los fallecidos son Carlos Augusto Fuenmayor Morill y Nury Coromoto Chacón.

En un video se observa el momento en el que las personas intentaban apagar las llamas con extintores para poder sacar a los heridos de uno de los vehículos, en medio de los gritos de auxilio y la deseperación de los presentes.

El conductor del camión habría huido del lugar.

[Con información de Es Con Usted]

**En desarrollo...**

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

Alertas 2️⃣4️⃣","🚨🔥🇻🇪 **BREAKING NEWS. Update | Multiple vehicle collision on Maracaibo's Circunvalación 1 leaves 2 dead and 5 injured:** It has been reported that near the Epa hardware store, a truck collided with several vehicles and crashed into one of the highway guardrails. The injured have been identified as Andrés Araujo (an 11-year-old boy), Anyeli Rodríguez, Sandra Bolívar, Claudio Bolívar, and Andrelis Herrera. The deceased are Carlos Augusto Fuenmayor Morill and Nury Coromoto Chacón. A video shows people trying to extinguish the flames with fire extinguishers to pull the injured from one of the vehicles, amidst cries for help and the desperation of those present. The truck driver reportedly fled the scene. [With information from Es Con Usted] **Developing story...** 📡📲 Join our Telegram news channel and stay informed 24/7 and instantly about the most important news from Venezuela and the world: https://t.me/Alertas24 Alerts 2️⃣4️⃣",,
2256.0,1375124677.0,45453.0,2024-09-15 18:00:15+00:00,"[‌](https://www.vtv.gob.ve/wp-content/uploads/2024/09/23.jpg)Presidente Petro denuncia plan de asesinato con “un camión cargado de dinamita”

El presidente de Colombia, **Gustavo Petro**, reveló este fin de semana un presunto “operativo de la muerte”, que le fue informado por la Administración de Control de Drogas de Estados Unidos (DEA, por sus siglas en inglés), con el que buscarían matarlo antes del próximo diciembre.

“Con el billete que ponen compraron…

https://www.vtv.gob.ve/?p=940777
@PatriaDigital","[‌](https://www.vtv.gob.ve/wp-content/uploads/2024/09/23.jpg)President Petro Denounces Assassination Plot with “Truck Loaded with Dynamite” The President of Colombia, **Gustavo Petro**, revealed this weekend an alleged “death operation,” which was reported to him by the United States Drug Enforcement Administration (DEA), with which they would seek to kill him before next December. “With the money they put in, they bought… https://www.vtv.gob.ve/?p=940777 @PatriaDigital",,
2257.0,1409438904.0,18590.0,2023-08-07 17:47:57+00:00,"🚔⚖️ **Tarek William Saab anuncia investigación tras asesinato de joven en Barquisimeto
**
https://alertas24.com/sucesos/tarek-william-saab-anuncia-investigacion-tras-asesinato-de-joven-en-barquisimeto/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",🚔⚖️ **Tarek William Saab announces investigation after the murder of a young man in Barquisimeto** https://alertas24.com/sucesos/tarek-william-saab-anuncia-investigacion-tras-asesinato-de-joven-en-barquisimeto/ 📡📲 Join our news channel on Telegram and stay informed 24/7 and instantly about the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram to receive more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,,
2258.0,1375124677.0,59026.0,2025-09-11 01:31:51+00:00,"🇻🇪🇺🇸🚔 **Sospechoso de disparar y matar a Charlie Kirk, que había sido detenido previamente, fue puesto en libertad**

Tras un interrogatorio realizado por las fuerzas del orden, la persona sospechosa del atentado fue liberada, informó Kash Patel, director del Buró Federal de Investigación (FBI).

__""Nuestra investigación continúa y seguiremos publicando información en aras de la transparencia"", reportó.__

RT Español

🌍📡  🇻🇪  𝗖𝗮𝗻𝗮𝗹 𝗣𝗮𝘁𝗿𝗶𝗮 𝗗𝗶𝗴𝗶𝘁𝗮𝗹.

Telegram
https://t.me/PatriaDigital

Instagram
https://bit.ly/43sxGxA

Canal en WhatsApp
https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K","🇻🇪🇺🇸🚔 **Suspect in the shooting and killing of Charlie Kirk, who had been previously detained, was released** After questioning by law enforcement, the suspect in the attack was released, reported Kash Patel, director of the Federal Bureau of Investigation (FBI). ""Our investigation continues and we will continue to release information in the interest of transparency,"" he stated. RT Español 🌍📡 🇻🇪 Digital National Channel. Telegram https://t.me/PatriaDigital Instagram https://bit.ly/43sxGxA WhatsApp Channel https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K",,
2259.0,1409438904.0,28511.0,2024-07-11 20:39:06+00:00,"🚔✝️ **Un PNB mató a su compañero accidentalmente durante patrullaje**

 https://alertas24.com/un-pnb-mato-a-su-companero-accidentalmente-durante-patrullaje/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",🚔✝️ **A National Police officer accidentally killed his partner during patrol** https://alertas24.com/un-pnb-mato-a-su-companero-accidentalmente-durante-patrullaje/ 📡📲 Join our news channel on Telegram and stay informed 24/7 and instantly about the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram to receive more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,,
2260.0,1409438904.0,14666.0,2023-02-07 00:55:18+00:00,"🇻🇪💥⛽ **Explosión en toma ilegal de poliducto en Yaracuy dejó un muerto y un herido:**

La madrugada de este lunes se registró un incendio tras la explosión de la tubería del poliducto de PDVSA en el sector Campo Nuevo, municipio Sucre, estado Yaracuy.

La información que se maneja es que un hombre identificado como Tito Rivero, de 57 años falleció y su hermano, Anacleto Rivero, de 52, sufrió graves lesiones.

[Vía Yaracuy Al Día]

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣","🇻🇪💥⛽ **Explosion at illegal pipeline tap in Yaracuy leaves one dead and one injured:** Early Monday morning, a fire broke out following an explosion at a PDVSA pipeline in the Campo Nuevo sector of the Sucre municipality, Yaracuy state. Reports indicate that a 57-year-old man, identified as Tito Rivero, died, and his 52-year-old brother, Anacleto Rivero, suffered serious injuries. [Via Yaracuy Al Día] 📡📲 Join our Telegram news channel and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram for more relevant content:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣",,
2261.0,1375124677.0,62109.0,2025-12-07 17:37:50+00:00,"#LOÚLTIMO


🇨🇴🇺🇸**Aparecen en costas colombianas cuerpos mutilados posibles víctimas de bombardeos estadounidenses.**

Dos cuerpos fueron hallados en las playas de Puerto López, La Guajira, Colombia. Según medios públicos, se trataría de ciudadanos colombianos víctimas de un bombardeo estadounidense en el Caribe, calificado como ejecuciones extrajudiciales.


https://venezuela-news.com/aparecen-en-costas-colombianas-cuerpos-mutilados-posibles-victimas-de-bombardeos-estadounidenses/

[Con información de Venezuela News]

📲[@venezuelanewsvideos](https://t.me/venezuelanewsvideos)

🌍📡 🇻🇪  𝗖𝗮𝗻𝗮𝗹 𝗣𝗮𝘁𝗿𝗶𝗮 𝗗𝗶𝗴𝗶𝘁𝗮𝗹.

Telegram
https://t.me/PatriaDigital

Instagram
https://bit.ly/43sxGxA

Canal en WhatsApp
https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K","#LATEST 🇨🇴🇺🇸**Mutilated bodies wash up on Colombian shores, possible victims of US bombings.** Two bodies were found on the beaches of Puerto López, La Guajira, Colombia. According to state media, they are believed to be Colombian citizens, victims of a US bombing in the Caribbean, described as extrajudicial killings. https://venezuela-news.com/aparecen-en-costas-colombianas-cuerpos-mutilados-posibles-victimas-de-bombardeos-estadounidenses/ [With information from Venezuela News] 📲[@venezuelanewsvideos](https://t.me/venezuelanewsvideos) 🌍📡 🇻🇪 Digital National Channel. Telegram https://t.me/PatriaDigital Instagram https://bit.ly/43sxGxA WhatsApp Channel https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K",,
2262.0,1375124677.0,45555.0,2024-09-18 00:55:11+00:00,"**Yván Gil Canciller de la República***


El Sr. Blinken se aferra a un Guaido parte dos que huyó y abandono a su gente, hundiéndolos en un nuevo fracaso. Ante la derrota que les propinó el pueblo venezolano recurren al trillado guión de la violencia con métodos fascistas y las ridículas amenazas.

El pueblo Bolivariano construye victoriosamente su destino y triturará la brutalidad de los arrogantes, mentirosos y estafadores políticos, quienes aliados con delincuentes pretenden desviarnos de la senda de prosperidad que hemos consolidado.

¡Asuma la realidad!

En Venezuela, con el Presidente Nicolás Maduro Moros, triunfó la paz y nada ni nadie nos alejará de este camino.


📡  🇻🇪 𝗥𝗘𝗗𝗘𝗦 𝗦𝗢𝗖𝗜𝗔𝗟𝗘𝗦

Telegram
https://t.me/PatriaDigital

Instagram
https://bit.ly/4aeiHsj

Canal en WhatsApp
https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K","**Yván Gil, Minister of Foreign Affairs of the Republic*** Mr. Blinken clings to a Guaidó second act, a man who fled and abandoned his people, plunging them into yet another failure. Faced with the defeat inflicted upon them by the Venezuelan people, they resort to the tired old script of violence with fascist methods and ridiculous threats. The Bolivarian people are victoriously building their destiny and will crush the brutality of the arrogant, lying, and swindling politicians who, allied with criminals, seek to divert us from the path of prosperity we have consolidated. Face reality! In Venezuela, with President Nicolás Maduro Moros, peace has triumphed, and nothing and no one will lead us astray from this path. 📡 🇻🇪 SOCIAL MEDIA Telegram https://t.me/PatriaDigital Instagram https://bit.ly/4aeiHsj WhatsApp Channel https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K",,
2263.0,1375124677.0,30197.0,2023-07-15 19:48:58+00:00,"🚨🇻🇪🗣️ **Diosdado Cabello tras ataque a María Corina Machado: ""Los que piden invasión ahora llaman violentos a quienes les reclaman""**

#NoTeVistasQueNoVas, **fin de mundo: los q piden invasión, invocaron el tiar, queman personas vivas, pagan mercenarios, intentaron asesinar al Presidente, piden bloqueos, sanciones contra su país, ahora llaman violentos a quienes les reclaman esas acciones. Nosotros Venceremos!!**

Expresó el primer vicepresidente del Psuv Diosdado Cabello a través de sus redes sociales


📡  🇻🇪 𝗥𝗘𝗗𝗘𝗦 𝗦𝗢𝗖𝗜𝗔𝗟𝗘𝗦

Telegram
https://t.me/PatriaDigital

Instagram
http://bit.ly/3jQy9p0

Twitter
http://bit.ly/3YGIjHr

Facebook
http://bit.ly/3ltIQ1j

Threads
https://bit.ly/3PQAmOZ

WhatsApp Apure
https://bit.ly/3Jla3fG","🚨🇻🇪🗣️ **Diosdado Cabello after attack on María Corina Machado: ""Those who call for invasion now call those who criticize them violent""** #DontGetDressedYoureNotGoing, **end of the world: those who call for invasion, invoked the TIAR, burn people alive, pay mercenaries, tried to assassinate the President, ask for blockades, sanctions against their country, now call those who criticize these actions violent. We Will Win!!** The first vice president of the PSUV, Diosdado Cabello, expressed this through his social media accounts 📡 🇻🇪 SOCIAL MEDIA Telegram https://t.me/PatriaDigital Instagram http://bit.ly/3jQy9p0 Twitter http://bit.ly/3YGIjHr Facebook http://bit.ly/3ltIQ1j Threads https://bit.ly/3PQAmOZ WhatsApp Apure https://bit.ly/3Jla3fG",,
2264.0,1375124677.0,47027.0,2024-10-20 13:43:29+00:00,"🚨🇻🇪🚔 #Caracas Tras pasar años en fuga luego de evadirse del penal de Yare I, fue detenido por funcionario de la DIP del CPNB, alias El Vitico, autor material del homicidio de Alejandro Andrés Fermín Royé, hijo del dirigente político Claudio Fermín, ocurrido en el año 2013.

[ VIA: Román Camacho Vzla]


🌍🌐  🇻🇪 𝗥𝗘𝗗𝗘𝗦 𝗦𝗢𝗖𝗜𝗔𝗟𝗘𝗦

📱**Telegram**
https://t.me/PatriaDigital

Instagram
https://bit.ly/4aeiHsj

Canal en WhatsApp
https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K","🚨🇻🇪🚔 #Caracas After years on the run following his escape from Yare I prison, alias ""El Vitico,"" the perpetrator of the 2013 murder of Alejandro Andrés Fermín Royé, son of political leader Claudio Fermín, was arrested by DIP officers of the CPNB. [VIA: Román Camacho Vzla] 🌍🌐 🇻🇪 SOCIAL MEDIA 📱**Telegram** https://t.me/PatriaDigital Instagram https://bit.ly/4aeiHsj WhatsApp Channel https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K",,
