Sr. no.,Channel ID,Post ID,Post,HRV (Yes/No),"Type (A,B,C,D)"
165,1080134301,20135,"На чемпионате мира в Катаре **Германия проиграла Японии**. 

С точно таким же счетом и примерно по такому же сценарию игры как Аргентина проиграла Саудовской Аравии",No,
166,1080134301,17075,"Гроб для Байдена заметили под Москвой 

С надписью: «Саркофаг плешивого Байдена»",No,
167,1247556894,4296,"**📲Участь в електронному голосуванні за дерусифікацію вулиць Києва взяли вже  100 тисяч українців

**✔️Як [повідомив](https://t.me/olenych_digital/176) керівник цифрової трансформації Києва (CDTO) та заступник голови КМДА Петро Оленич, у застосунку «Київ Цифровий» **віддано майже 2 мільйони голосів.

**▪️15 червня у додатку «Київ Цифровий» [стартувало голосування](https://t.me/KyivCityOfficial/4268) щодо перейменувань об’єктів, назви яких пов’язані з росією та її сателітами.

**📲**Голосування триватиме до 19 червня включно у додатку [«Київ Цифровий».](https://kyiv.digital/start)",No,
168,1109403194,34403,"⚡️Высокоточными ракетами большой дальности воздушного базирования в одном из корпусов промышленного предприятия города Одесса уничтожен склад хранения противокорабельных ракет «Harpoon», переданных Украине странами НАТО.

@sashakots",No,
169,1144404150,18940,"⚡️Воздушная тревога объявлена на всей территории Украины.

@warjournaltg",No,
170,1144404150,15997,⚡️Украинские военные обстреляли пункт пропуска «Крупец» в Рыльском районе Курской области — власти,Yes,B
171,1247556894,4130,"⚡️**🍷У столиці відсьогодні дозволено продаж алкоголю в магазинах із 11:00 до 19:00

**🕙Нагадуємо, що продаж алкоголю у закладах громадського харчування можливий із 11:00 до 22:00.

🙏🏻Міська влада закликає киян дотримуватися комендантської години, яка триває щоночі із 23:00 до 05:00, та не втрачати пильності!",No,
172,1283359437,44004,"Если судить из доступных материалов, командиром диверсионно-разведывательной группы был Юрий Горовец с позывным «Святоша». В свои 34 года, был активистом, являлся участником сообщества «Братство» Дмитрия Корчинского, ранее служил в украинском добровольческом батальоне «Шахтёрск», на основе которого позже сформируют печально известный батальон «Торнадо». В какой-то период Горовец даже занимался актёрской деятельностью.

По словам противника, это был уже не первые его развед-диверсионный выход на территорию Брянской и Белгородской области. И тут оппонент не лукавит, так как работа подобных группы имеет систематический характер, удаление от российско-украинской границы может доходить до 20 километров. 

В этот раз, насколько проясняется ситуация, противник подорвался на мине, по крайней мере двое из них. Было ли остальные убиты путём стрелкового боестолкновения – пока не ясно.",Yes,A
173,1283359437,41474,"Командование Воздушных сил ВСУ: Россия нанесла **не менее ста ударов** ракетами и БПЛА по объектам в крупнейших городах Украины, в т.ч. почти во всех областных центрах.

В данный момент в пяти городах отсутствует электроснабжение, в других регионах оно нарушено частично.

@voenkorKotenok",No,
174,1129015804,12418,"В Египте при нападении неизвестных в провинции Исмаилия погибли одиннадцать военнослужащих, еще пять получили ранения. Боевики отрыли огонь по силовикам, охранявшим насосную станцию неподалеку от г. Эль-Кантара, а затем скрылись в пустыне. Военные перебросили к населенному пункту дополнительные силы для поиска нападавших. ВС Египта понесли одни из самых больших единовременных потерь.

Ответственность за теракт пока никто не взял. Власти подозревают, что к нападению причастны боевики Исламского государства.",Yes,A
175,1511148555,10462,Продолжает «ходить» по Киеву и снимать видеоблог :) мудак ебаный,No,
176,1366346975,53280,"Капрал Доминик Абелен из Новой Зеландии. Ликвидирован ВС РФ на Украине.

https://t.me/AppleStas/1315",No,
177,1511148555,10850,"В Польше недовольны решением Украины остановить с 11 октября экспорт электроэнергии и напомнили, что условия контракта необходимо выполнять.

Потому фюрер решил направлять оставшуюся энергию не на нужды своей промышленности, а на польских панов. Населению может быть что-то оставят.",No,
178,1144404150,14936,"Российские войска уничтожили украинскую понтонную переправу через Северский Донец и пытавшуюся переправиться бронетехнику противника, видео опубликовало Минобороны России",No,
